TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5
3695.0,0.014,0.0,0.133,0.114,0.696,0.043,0.039,0.833,0.0,0.041,0.044,0.043,0.071,0.174,0.669,0.0,0.029,0.057,0.0,0.8959999999999999,0.029,0.033,0.0,0.043,0.0,0.826,0.029,0.118,0.027000000000000003,0.0
3696.0,0.014,0.0,0.191,0.093,0.6709999999999999,0.03,0.036000000000000004,0.818,0.0,0.042,0.057,0.047,0.059,0.171,0.6859999999999999,0.0,0.029,0.056,0.0,0.773,0.154,0.034,0.0,0.039,0.019,0.472,0.329,0.154,0.027000000000000003,0.0
3697.0,0.014,0.0,0.157,0.109,0.6809999999999999,0.039,0.036000000000000004,0.775,0.0,0.08,0.054000000000000006,0.056,0.016,0.794,0.154,0.0,0.006999999999999999,0.029,0.0,0.8270000000000001,0.09,0.034,0.0,0.049,0.029,0.149,0.659,0.135,0.029,0.0
3698.0,0.014,0.0,0.194,0.194,0.534,0.063,0.036000000000000004,0.677,0.0,0.16899999999999998,0.06,0.059,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.858,0.057,0.031,0.0,0.054000000000000006,0.024,0.187,0.594,0.16399999999999998,0.03,0.0
3699.0,0.021,0.0,0.274,0.294,0.324,0.086,0.031,0.8,0.0,0.054000000000000006,0.057,0.057,0.054000000000000006,0.227,0.579,0.0,0.033,0.107,0.0,0.797,0.124,0.033,0.0,0.046,0.027000000000000003,0.182,0.586,0.16899999999999998,0.036000000000000004,0.0
3700.0,0.157,0.0,0.233,0.183,0.146,0.281,0.034,0.812,0.0,0.042,0.06,0.051,0.061,0.35100000000000003,0.373,0.0,0.04,0.174,0.001,0.738,0.157,0.045,0.0,0.059,0.029,0.131,0.6659999999999999,0.146,0.029,0.0
3701.0,0.136,0.0,0.244,0.209,0.15,0.261,0.027000000000000003,0.462,0.0,0.081,0.377,0.053,0.054000000000000006,0.52,0.19,0.0,0.07,0.166,0.0,0.489,0.343,0.091,0.0,0.077,0.023,0.253,0.287,0.17,0.267,0.0
3702.0,0.037000000000000005,0.0,0.231,0.153,0.349,0.23,0.006,0.35,0.0,0.104,0.507,0.033,0.036000000000000004,0.6,0.05,0.0,0.28,0.034,0.0,0.785,0.054000000000000006,0.042,0.0,0.119,0.021,0.248,0.024,0.114,0.593,0.0
3703.0,0.033,0.0,0.096,0.09,0.219,0.563,0.024,0.7390000000000001,0.0,0.08800000000000001,0.114,0.034,0.15,0.484,0.073,0.0,0.21600000000000005,0.077,0.0,0.754,0.077,0.103,0.0,0.066,0.019,0.302,0.019,0.117,0.544,0.0
3704.0,0.107,0.0,0.053,0.061,0.084,0.6940000000000001,0.029,0.7490000000000001,0.0,0.075,0.116,0.031,0.09,0.221,0.081,0.0,0.5529999999999999,0.054000000000000006,0.0,0.752,0.087,0.094,0.0,0.067,0.017,0.383,0.031,0.14800000000000002,0.42,0.0
3705.0,0.081,0.0,0.069,0.079,0.059,0.713,0.016,0.758,0.0,0.085,0.107,0.034,0.004,0.794,0.029,0.0,0.154,0.019,0.039,0.597,0.116,0.127,0.0,0.121,0.014,0.267,0.017,0.092,0.61,0.0
3706.0,0.063,0.0,0.1,0.294,0.08,0.463,0.026,0.828,0.0,0.038,0.071,0.037000000000000005,0.0,0.993,0.004,0.0,0.003,0.0,0.574,0.188,0.033,0.13,0.0,0.07400000000000001,0.014,0.258,0.014,0.103,0.61,0.0
3707.0,0.041,0.0,0.15,0.56,0.066,0.183,0.023,0.81,0.0,0.043,0.069,0.056,0.0,0.999,0.001,0.0,0.0,0.0,0.116,0.435,0.177,0.135,0.0,0.13699999999999998,0.014,0.295,0.016,0.099,0.5760000000000001,0.0
3708.0,0.17600000000000002,0.0,0.067,0.056,0.091,0.61,0.017,0.8240000000000001,0.0,0.043,0.067,0.049,0.0,0.999,0.0,0.0,0.0,0.001,0.0,0.257,0.607,0.105,0.0,0.031,0.017,0.376,0.019,0.11,0.479,0.0
3709.0,0.564,0.0,0.071,0.071,0.08900000000000001,0.204,0.033,0.8170000000000001,0.0,0.041,0.07,0.039,0.009000000000000001,0.911,0.067,0.0,0.003,0.01,0.0,0.234,0.613,0.119,0.0,0.034,0.023,0.521,0.049,0.171,0.237,0.0
3710.0,0.5710000000000001,0.0,0.071,0.071,0.08,0.206,0.041,0.8290000000000001,0.0,0.036000000000000004,0.056,0.037000000000000005,0.0,0.999,0.0,0.0,0.0,0.001,0.0,0.259,0.607,0.107,0.0,0.027000000000000003,0.023,0.552,0.041,0.166,0.217,0.0
3711.0,0.583,0.0,0.06,0.069,0.079,0.21,0.056,0.8109999999999999,0.0,0.043,0.057,0.033,0.016,0.8,0.049,0.0,0.014,0.121,0.0,0.223,0.627,0.103,0.0,0.047,0.031,0.237,0.029,0.114,0.589,0.0
3712.0,0.339,0.0,0.061,0.059,0.06,0.481,0.051,0.8059999999999999,0.0,0.037000000000000005,0.064,0.041,0.004,0.966,0.01,0.0,0.004,0.016,0.0,0.257,0.584,0.103,0.0,0.056,0.063,0.244,0.016,0.083,0.594,0.0
3713.0,0.151,0.0,0.047,0.043,0.061,0.6970000000000001,0.046,0.792,0.0,0.041,0.073,0.049,0.02,0.583,0.041,0.0,0.334,0.021,0.0,0.439,0.374,0.103,0.0,0.083,0.021,0.393,0.236,0.257,0.093,0.0
3714.0,0.14300000000000002,0.0,0.043,0.043,0.061,0.71,0.026,0.797,0.0,0.051,0.069,0.057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.609,0.246,0.094,0.0,0.051,0.017,0.401,0.284,0.245,0.053,0.0
3715.0,0.13699999999999998,0.0,0.043,0.049,0.07,0.701,0.029,0.665,0.0,0.081,0.07,0.156,0.01,0.921,0.017,0.0,0.01,0.041,0.0,0.6509999999999999,0.224,0.054000000000000006,0.0,0.071,0.023,0.358,0.36,0.205,0.054000000000000006,0.0
3716.0,0.14300000000000002,0.0,0.043,0.043,0.06,0.711,0.019,0.206,0.0,0.061,0.043,0.6709999999999999,0.02,0.6990000000000001,0.039,0.0,0.02,0.223,0.0,0.645,0.057,0.015,0.0,0.28300000000000003,0.029,0.102,0.679,0.162,0.029,0.0
3717.0,0.14400000000000002,0.0,0.041,0.043,0.06,0.711,0.023,0.307,0.0,0.116,0.093,0.461,0.021,0.431,0.056,0.0,0.337,0.154,0.0,0.71,0.057,0.019,0.0,0.214,0.029,0.108,0.6829999999999999,0.152,0.029,0.0
3718.0,0.116,0.0,0.044,0.043,0.117,0.68,0.027000000000000003,0.265,0.0,0.094,0.534,0.08,0.016,0.213,0.071,0.0,0.6709999999999999,0.029,0.0,0.867,0.057,0.033,0.0,0.043,0.019,0.242,0.333,0.299,0.107,0.0
3719.0,0.079,0.0,0.047,0.039,0.224,0.611,0.04,0.273,0.0,0.107,0.506,0.07400000000000001,0.03,0.177,0.076,0.0,0.6890000000000001,0.029,0.0,0.8690000000000001,0.051,0.045,0.0,0.034,0.006999999999999999,0.235,0.211,0.279,0.267,0.0
3720.0,0.084,0.0,0.043,0.033,0.263,0.5770000000000001,0.037000000000000005,0.28600000000000003,0.0,0.124,0.481,0.071,0.03,0.184,0.071,0.0,0.6859999999999999,0.029,0.0,0.868,0.056,0.035,0.0,0.041,0.003,0.259,0.06,0.26,0.419,0.0
3721.0,0.08900000000000001,0.0,0.043,0.03,0.279,0.56,0.03,0.183,0.0,0.118,0.583,0.086,0.051,0.116,0.071,0.0,0.723,0.039,0.0,0.847,0.054000000000000006,0.063,0.0,0.036000000000000004,0.013,0.279,0.237,0.284,0.187,0.0
3722.0,0.067,0.0,0.05,0.034,0.277,0.5710000000000001,0.026,0.154,0.0,0.121,0.604,0.094,0.081,0.107,0.086,0.0,0.667,0.059,0.001,0.535,0.334,0.07400000000000001,0.0,0.056,0.023,0.339,0.179,0.325,0.134,0.0
3723.0,0.064,0.0,0.044,0.037000000000000005,0.29600000000000004,0.5589999999999999,0.023,0.119,0.0,0.102,0.6859999999999999,0.07,0.056,0.073,0.059,0.0,0.78,0.033,0.0,0.197,0.654,0.092,0.0,0.057,0.013,0.362,0.016,0.321,0.289,0.0
3724.0,0.049,0.0,0.056,0.069,0.261,0.5660000000000001,0.029,0.149,0.0,0.108,0.637,0.077,0.06,0.084,0.077,0.0,0.7390000000000001,0.04,0.0,0.194,0.654,0.096,0.0,0.056,0.013,0.534,0.009000000000000001,0.145,0.3,0.0
3725.0,0.08,0.0,0.079,0.126,0.09,0.626,0.027000000000000003,0.464,0.0,0.095,0.344,0.07,0.019,0.187,0.08,0.0,0.6829999999999999,0.031,0.0,0.217,0.63,0.104,0.0,0.049,0.0,0.88,0.0,0.07200000000000001,0.049,0.0
3726.0,0.04,0.0,0.081,0.08,0.086,0.713,0.061,0.789,0.0,0.05,0.057,0.043,0.037000000000000005,0.194,0.077,0.0,0.6629999999999999,0.029,0.0,0.25,0.5870000000000001,0.111,0.0,0.051,0.0,0.89,0.0,0.067,0.043,0.0
3727.0,0.054000000000000006,0.0,0.077,0.07400000000000001,0.087,0.7070000000000001,0.071,0.794,0.0,0.036000000000000004,0.056,0.043,0.034,0.191,0.079,0.0,0.667,0.029,0.0,0.26,0.546,0.133,0.0,0.061,0.0,0.89,0.0,0.067,0.043,0.0
3728.0,0.031,0.0,0.086,0.086,0.08900000000000001,0.7090000000000001,0.06,0.607,0.0,0.065,0.21,0.057,0.033,0.193,0.07400000000000001,0.0,0.6709999999999999,0.029,0.0,0.482,0.393,0.079,0.0,0.046,0.0,0.889,0.0,0.067,0.044,0.0
3729.0,0.033,0.0,0.056,0.061,0.27,0.58,0.014,0.166,0.0,0.123,0.609,0.08900000000000001,0.046,0.17,0.081,0.0,0.674,0.029,0.0,0.27,0.603,0.086,0.0,0.041,0.0,0.6729999999999999,0.0,0.054000000000000006,0.273,0.0
3730.0,0.033,0.0,0.084,0.083,0.09,0.71,0.014,0.18,0.0,0.106,0.606,0.094,0.079,0.087,0.071,0.0,0.726,0.037000000000000005,0.0,0.196,0.644,0.107,0.0,0.053,0.0,0.878,0.0,0.079,0.043,0.0
3731.0,0.031,0.0,0.086,0.086,0.097,0.7,0.014,0.194,0.0,0.098,0.611,0.081,0.131,0.177,0.086,0.0,0.5329999999999999,0.073,0.003,0.428,0.369,0.092,0.0,0.109,0.0,0.884,0.0,0.07400000000000001,0.043,0.0
3732.0,0.034,0.0,0.087,0.086,0.099,0.6940000000000001,0.014,0.118,0.0,0.066,0.557,0.244,0.159,0.133,0.084,0.0,0.376,0.249,0.071,0.159,0.034,0.094,0.0,0.6409999999999999,0.0,0.87,0.0,0.087,0.043,0.0
3733.0,0.069,0.0,0.05,0.039,0.083,0.76,0.013,0.147,0.0,0.053,0.254,0.5329999999999999,0.103,0.08900000000000001,0.079,0.0,0.499,0.231,0.264,0.093,0.016,0.081,0.0,0.546,0.001,0.873,0.001,0.083,0.041,0.0
3734.0,0.364,0.0,0.05,0.043,0.051,0.491,0.013,0.181,0.0,0.06,0.037000000000000005,0.7090000000000001,0.07400000000000001,0.039,0.071,0.0,0.657,0.159,0.101,0.117,0.011,0.084,0.0,0.6859999999999999,0.04,0.238,0.03,0.106,0.586,0.0
3735.0,0.517,0.0,0.051,0.047,0.08900000000000001,0.29600000000000004,0.049,0.41,0.0,0.098,0.053,0.39,0.083,0.049,0.073,0.0,0.667,0.129,0.043,0.141,0.043,0.117,0.0,0.657,0.036000000000000004,0.21,0.029,0.111,0.614,0.0
3736.0,0.5660000000000001,0.0,0.061,0.064,0.097,0.211,0.044,0.858,0.0,0.036000000000000004,0.039,0.023,0.031,0.6729999999999999,0.033,0.0,0.237,0.026,0.021,0.484,0.036000000000000004,0.084,0.0,0.374,0.02,0.338,0.017,0.081,0.544,0.0
3737.0,0.14300000000000002,0.0,0.043,0.043,0.057,0.7140000000000001,0.036000000000000004,0.858,0.0,0.034,0.039,0.034,0.004,0.589,0.053,0.0,0.32299999999999995,0.031,0.0,0.88,0.061,0.023,0.0,0.036000000000000004,0.024,0.43,0.293,0.15,0.103,0.0
3738.0,0.139,0.0,0.043,0.041,0.08,0.6970000000000001,0.027000000000000003,0.461,0.0,0.102,0.349,0.061,0.009000000000000001,0.34700000000000003,0.06,0.0,0.5429999999999999,0.041,0.0,0.866,0.063,0.028,0.0,0.043,0.024,0.36,0.324,0.249,0.043,0.0
3739.0,0.104,0.0,0.043,0.03,0.263,0.56,0.006,0.049,0.0,0.043,0.877,0.026,0.011,0.06,0.033,0.0,0.863,0.033,0.0,0.863,0.06,0.024,0.0,0.053,0.003,0.128,0.071,0.192,0.606,0.0
3740.0,0.14400000000000002,0.0,0.041,0.029,0.29,0.496,0.02,0.062,0.0,0.07400000000000001,0.79,0.054000000000000006,0.0,0.029,0.017,0.0,0.927,0.027000000000000003,0.104,0.655,0.053,0.101,0.0,0.087,0.0,0.085,0.014,0.115,0.7859999999999999,0.0
3741.0,0.109,0.0,0.043,0.031,0.246,0.5710000000000001,0.027000000000000003,0.111,0.0,0.092,0.6659999999999999,0.104,0.027000000000000003,0.229,0.134,0.0,0.511,0.099,0.16,0.34700000000000003,0.031,0.117,0.0,0.344,0.0,0.156,0.026,0.19,0.629,0.0
3742.0,0.123,0.0,0.043,0.037000000000000005,0.159,0.639,0.023,0.145,0.0,0.1,0.619,0.113,0.034,0.29,0.12,0.0,0.423,0.133,0.087,0.407,0.024,0.065,0.0,0.417,0.003,0.343,0.033,0.561,0.06,0.0
3743.0,0.011,0.0,0.08900000000000001,0.067,0.7809999999999999,0.051,0.014,0.111,0.0,0.091,0.741,0.043,0.006,0.204,0.049,0.0,0.6890000000000001,0.053,0.0,0.779,0.096,0.062,0.0,0.063,0.001,0.211,0.0,0.406,0.381,0.0
3744.0,0.011,0.0,0.109,0.153,0.6759999999999999,0.051,0.011,0.151,0.0,0.136,0.633,0.069,0.01,0.657,0.123,0.0,0.119,0.091,0.0,0.607,0.153,0.14300000000000002,0.0,0.097,0.003,0.313,0.046,0.556,0.083,0.0
3745.0,0.071,0.0,0.07400000000000001,0.116,0.314,0.424,0.01,0.199,0.0,0.301,0.4270000000000001,0.063,0.001,0.787,0.08900000000000001,0.0,0.02,0.103,0.0,0.701,0.071,0.13699999999999998,0.0,0.09,0.02,0.381,0.094,0.28300000000000003,0.221,0.0
3746.0,0.1,0.0,0.067,0.121,0.094,0.617,0.003,0.195,0.0,0.124,0.627,0.051,0.0,0.7959999999999999,0.07400000000000001,0.0,0.039,0.091,0.0,0.521,0.271,0.119,0.0,0.08900000000000001,0.02,0.634,0.07,0.18600000000000005,0.09,0.0
3747.0,0.14300000000000002,0.0,0.041,0.044,0.057,0.7140000000000001,0.016,0.378,0.0,0.092,0.403,0.111,0.003,0.816,0.073,0.0,0.011,0.097,0.0,0.35100000000000003,0.426,0.122,0.0,0.101,0.009000000000000001,0.491,0.019,0.151,0.33,0.0
3748.0,0.151,0.0,0.034,0.043,0.057,0.7140000000000001,0.006,0.872,0.0,0.093,0.019,0.01,0.0,0.973,0.014,0.0,0.0,0.013,0.0,0.789,0.067,0.101,0.0,0.043,0.033,0.677,0.024,0.116,0.15,0.0
3749.0,0.467,0.0,0.061,0.06,0.077,0.334,0.004,0.537,0.0,0.129,0.297,0.033,0.021,0.653,0.07,0.0,0.099,0.157,0.0,0.7879999999999999,0.067,0.08800000000000001,0.0,0.057,0.026,0.757,0.047,0.146,0.024,0.0
3750.0,0.59,0.0,0.069,0.07,0.07400000000000001,0.197,0.006999999999999999,0.615,0.0,0.068,0.271,0.039,0.017,0.591,0.054000000000000006,0.0,0.02,0.317,0.019,0.8109999999999999,0.04,0.053,0.0,0.077,0.033,0.816,0.04,0.1,0.011,0.0
3751.0,0.596,0.0,0.066,0.071,0.071,0.196,0.076,0.818,0.0,0.08800000000000001,0.01,0.009000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.049,0.629,0.021,0.077,0.0,0.224,0.0,0.915,0.034,0.039,0.011,0.0
3752.0,0.5760000000000001,0.0,0.067,0.061,0.086,0.21,0.496,0.342,0.0,0.07400000000000001,0.054000000000000006,0.034,0.023,0.4,0.059,0.0,0.481,0.037000000000000005,0.001,0.34700000000000003,0.499,0.097,0.0,0.056,0.01,0.8240000000000001,0.056,0.087,0.023,0.0
3753.0,0.34700000000000003,0.0,0.06,0.063,0.101,0.429,0.35100000000000003,0.45,0.0,0.101,0.049,0.049,0.034,0.5329999999999999,0.077,0.0,0.267,0.08900000000000001,0.006,0.263,0.501,0.113,0.0,0.117,0.083,0.389,0.061,0.171,0.29600000000000004,0.0
3754.0,0.101,0.0,0.127,0.09,0.16699999999999998,0.514,0.597,0.231,0.0,0.071,0.06,0.04,0.034,0.374,0.086,0.0,0.4270000000000001,0.079,0.5760000000000001,0.159,0.027000000000000003,0.165,0.0,0.073,0.096,0.494,0.069,0.173,0.16899999999999998,0.0
3755.0,0.034,0.0,0.107,0.091,0.386,0.381,0.5670000000000001,0.233,0.0,0.066,0.104,0.03,0.03,0.114,0.086,0.0,0.7140000000000001,0.056,0.5760000000000001,0.16,0.026,0.165,0.0,0.07400000000000001,0.019,0.742,0.057,0.162,0.02,0.0
3756.0,0.039,0.0,0.133,0.104,0.399,0.326,0.556,0.29100000000000004,0.0,0.066,0.047,0.04,0.006,0.439,0.069,0.0,0.43,0.057,0.011,0.618,0.066,0.052000000000000005,0.0,0.253,0.02,0.746,0.063,0.152,0.019,0.0
3757.0,0.036000000000000004,0.0,0.13699999999999998,0.107,0.394,0.326,0.556,0.276,0.0,0.071,0.054000000000000006,0.043,0.034,0.733,0.063,0.0,0.096,0.07400000000000001,0.0,0.412,0.204,0.094,0.0,0.29,0.033,0.622,0.076,0.229,0.04,0.0
3758.0,0.163,0.0,0.161,0.131,0.109,0.436,0.433,0.398,0.0,0.079,0.05,0.04,0.037000000000000005,0.7240000000000001,0.093,0.0,0.07,0.076,0.013,0.6729999999999999,0.18600000000000005,0.073,0.0,0.056,0.026,0.732,0.056,0.159,0.027000000000000003,0.0
3759.0,0.589,0.0,0.066,0.063,0.08,0.203,0.563,0.271,0.0,0.067,0.063,0.037000000000000005,0.116,0.78,0.046,0.0,0.011,0.047,0.317,0.277,0.03,0.127,0.0,0.249,0.054000000000000006,0.6859999999999999,0.064,0.18,0.016,0.0
3760.0,0.579,0.0,0.08,0.077,0.07400000000000001,0.19,0.41,0.416,0.0,0.09,0.046,0.039,0.019,0.95,0.011,0.0,0.011,0.009000000000000001,0.4370000000000001,0.191,0.006999999999999999,0.123,0.0,0.241,0.009000000000000001,0.8340000000000001,0.054000000000000006,0.08800000000000001,0.016,0.0
3761.0,0.583,0.0,0.08,0.077,0.07400000000000001,0.18600000000000005,0.28300000000000003,0.542,0.0,0.099,0.04,0.036000000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.157,0.16899999999999998,0.001,0.07400000000000001,0.0,0.599,0.0,0.857,0.057,0.07200000000000001,0.014,0.0
3762.0,0.603,0.0,0.069,0.071,0.071,0.18600000000000005,0.519,0.326,0.0,0.07400000000000001,0.041,0.04,0.193,0.779,0.023,0.0,0.0,0.006,0.5329999999999999,0.174,0.011,0.117,0.0,0.16399999999999998,0.206,0.677,0.046,0.058,0.014,0.0
3763.0,0.579,0.0,0.083,0.07400000000000001,0.079,0.18600000000000005,0.453,0.387,0.0,0.076,0.044,0.04,0.011,0.974,0.006999999999999999,0.0,0.006,0.001,0.201,0.16,0.006,0.08800000000000001,0.0,0.544,0.004,0.858,0.053,0.07,0.014,0.0
3764.0,0.5870000000000001,0.0,0.071,0.071,0.071,0.199,0.58,0.263,0.0,0.067,0.047,0.043,0.057,0.8059999999999999,0.054000000000000006,0.0,0.029,0.054000000000000006,0.16899999999999998,0.139,0.014,0.098,0.0,0.58,0.031,0.785,0.053,0.117,0.014,0.0
3765.0,0.596,0.0,0.071,0.071,0.071,0.19,0.5670000000000001,0.276,0.0,0.07,0.044,0.043,0.026,0.907,0.026,0.0,0.014,0.027000000000000003,0.173,0.142,0.014,0.097,0.0,0.574,0.011,0.8390000000000001,0.053,0.08199999999999999,0.014,0.0
3766.0,0.6,0.0,0.071,0.071,0.071,0.18600000000000005,0.569,0.274,0.0,0.071,0.043,0.043,0.066,0.88,0.031,0.0,0.017,0.006,0.444,0.16399999999999998,0.01,0.126,0.0,0.256,0.069,0.809,0.043,0.065,0.014,0.0
3767.0,0.599,0.0,0.07,0.071,0.071,0.189,0.56,0.28600000000000003,0.0,0.068,0.043,0.043,0.02,0.951,0.014,0.0,0.014,0.0,0.25,0.145,0.009000000000000001,0.101,0.0,0.496,0.029,0.85,0.031,0.069,0.021,0.0
3768.0,0.214,0.0,0.043,0.051,0.071,0.62,0.563,0.252,0.0,0.047,0.03,0.109,0.02,0.866,0.043,0.0,0.02,0.051,0.136,0.18600000000000005,0.004,0.068,0.0,0.606,0.001,0.833,0.017,0.079,0.07,0.0
3769.0,0.127,0.0,0.046,0.056,0.071,0.7,0.5589999999999999,0.309,0.0,0.049,0.034,0.05,0.027000000000000003,0.7440000000000001,0.173,0.0,0.017,0.039,0.031,0.695,0.043,0.052000000000000005,0.0,0.179,0.001,0.813,0.014,0.121,0.05,0.0
3770.0,0.224,0.0,0.046,0.05,0.063,0.617,0.046,0.293,0.0,0.087,0.51,0.064,0.02,0.8370000000000001,0.044,0.0,0.069,0.03,0.0,0.6579999999999999,0.196,0.077,0.0,0.069,0.004,0.649,0.024,0.273,0.05,0.0
3771.0,0.107,0.0,0.056,0.06,0.08,0.6970000000000001,0.02,0.179,0.0,0.094,0.607,0.1,0.006999999999999999,0.16399999999999998,0.056,0.0,0.711,0.061,0.0,0.866,0.056,0.023,0.0,0.056,0.017,0.259,0.29,0.394,0.04,0.0
3772.0,0.073,0.0,0.046,0.056,0.231,0.594,0.027000000000000003,0.162,0.0,0.08199999999999999,0.643,0.086,0.0,0.126,0.064,0.0,0.73,0.08,0.0,0.865,0.056,0.022,0.0,0.057,0.006999999999999999,0.299,0.063,0.403,0.229,0.0
3773.0,0.043,0.0,0.134,0.149,0.514,0.16,0.006,0.044,0.0,0.027000000000000003,0.906,0.017,0.003,0.111,0.017,0.0,0.8490000000000001,0.02,0.0,0.835,0.057,0.047,0.0,0.061,0.02,0.055,0.004,0.051,0.87,0.0
3774.0,0.103,0.0,0.087,0.083,0.431,0.29600000000000004,0.016,0.198,0.0,0.09,0.617,0.079,0.017,0.629,0.06,0.0,0.254,0.04,0.0,0.8590000000000001,0.057,0.027000000000000003,0.0,0.057,0.057,0.165,0.017,0.127,0.634,0.0
3775.0,0.047,0.0,0.08,0.073,0.086,0.7140000000000001,0.033,0.522,0.0,0.083,0.29,0.073,0.01,0.913,0.034,0.0,0.02,0.023,0.0,0.863,0.057,0.03,0.0,0.05,0.039,0.203,0.014,0.12,0.624,0.0
3776.0,0.053,0.0,0.08,0.067,0.099,0.701,0.467,0.3670000000000001,0.0,0.073,0.049,0.044,0.023,0.8029999999999999,0.046,0.0,0.071,0.057,0.0,0.866,0.057,0.023,0.0,0.054000000000000006,0.037000000000000005,0.234,0.024,0.15,0.5539999999999999,0.0
3777.0,0.026,0.0,0.046,0.054000000000000006,0.329,0.546,0.243,0.317,0.0,0.106,0.28600000000000003,0.049,0.0,0.191,0.061,0.0,0.659,0.08900000000000001,0.0,0.862,0.057,0.024,0.0,0.057,0.027000000000000003,0.217,0.03,0.124,0.601,0.0
3778.0,0.06,0.0,0.076,0.063,0.093,0.7090000000000001,0.163,0.322,0.0,0.098,0.354,0.063,0.0,0.214,0.071,0.0,0.657,0.057,0.0,0.861,0.057,0.031,0.0,0.051,0.001,0.795,0.004,0.13,0.07,0.0
3779.0,0.101,0.0,0.056,0.049,0.084,0.71,0.014,0.172,0.0,0.122,0.604,0.087,0.0,0.214,0.071,0.0,0.657,0.057,0.0,0.7879999999999999,0.071,0.066,0.0,0.07400000000000001,0.0,0.818,0.006,0.134,0.043,0.0
3780.0,0.126,0.0,0.049,0.039,0.064,0.723,0.017,0.214,0.0,0.077,0.209,0.483,0.0,0.147,0.071,0.0,0.601,0.18,0.003,0.415,0.08900000000000001,0.04,0.0,0.454,0.0,0.8390000000000001,0.01,0.118,0.033,0.0
3781.0,0.006,0.0,0.004,0.006,0.037000000000000005,0.947,0.004,0.078,0.0,0.022,0.04,0.856,0.001,0.037000000000000005,0.06,0.0,0.614,0.287,0.0,0.06,0.009000000000000001,0.023,0.0,0.909,0.01,0.624,0.013,0.318,0.036000000000000004,0.0
3782.0,0.027000000000000003,0.0,0.043,0.051,0.336,0.5429999999999999,0.019,0.033,0.0,0.055,0.706,0.187,0.006999999999999999,0.033,0.041,0.0,0.763,0.156,0.006999999999999999,0.35,0.094,0.084,0.0,0.464,0.001,0.126,0.011,0.194,0.667,0.0
3783.0,0.054000000000000006,0.0,0.039,0.043,0.327,0.537,0.009000000000000001,0.027000000000000003,0.0,0.047,0.89,0.027000000000000003,0.0,0.01,0.006,0.0,0.974,0.01,0.0,0.475,0.37,0.091,0.0,0.064,0.0,0.073,0.014,0.108,0.804,0.0
3784.0,0.016,0.0,0.043,0.057,0.343,0.541,0.014,0.107,0.0,0.092,0.741,0.046,0.0,0.07,0.04,0.0,0.826,0.064,0.0,0.87,0.057,0.026,0.0,0.047,0.0,0.09,0.004,0.165,0.74,0.0
3785.0,0.014,0.0,0.046,0.057,0.343,0.54,0.01,0.085,0.0,0.105,0.753,0.047,0.0,0.067,0.04,0.0,0.836,0.057,0.0,0.851,0.059,0.034,0.0,0.056,0.0,0.06,0.003,0.114,0.823,0.0
3786.0,0.023,0.0,0.043,0.057,0.343,0.534,0.009000000000000001,0.071,0.0,0.242,0.644,0.034,0.0,0.087,0.051,0.0,0.784,0.077,0.0,0.855,0.057,0.03,0.0,0.057,0.006999999999999999,0.08,0.016,0.095,0.8009999999999999,0.0
3787.0,0.036000000000000004,0.0,0.04,0.05,0.333,0.541,0.023,0.118,0.0,0.31,0.484,0.064,0.001,0.1,0.06,0.0,0.746,0.093,0.0,0.7879999999999999,0.099,0.052000000000000005,0.0,0.061,0.0,0.14400000000000002,0.027000000000000003,0.17800000000000002,0.6509999999999999,0.0
3788.0,0.014,0.0,0.043,0.067,0.333,0.5429999999999999,0.023,0.118,0.0,0.399,0.394,0.066,0.001,0.104,0.059,0.0,0.7490000000000001,0.087,0.0,0.464,0.206,0.141,0.0,0.189,0.0,0.14300000000000002,0.024,0.179,0.654,0.0
3789.0,0.014,0.0,0.043,0.057,0.343,0.5429999999999999,0.023,0.14300000000000002,0.0,0.322,0.453,0.06,0.0,0.109,0.057,0.0,0.7340000000000001,0.1,0.0,0.852,0.057,0.034,0.0,0.057,0.0,0.14800000000000002,0.024,0.181,0.647,0.0
3790.0,0.014,0.0,0.043,0.08,0.32,0.5429999999999999,0.014,0.155,0.0,0.708,0.071,0.051,0.0,0.113,0.057,0.0,0.73,0.1,0.0,0.867,0.05,0.026,0.0,0.057,0.0,0.14800000000000002,0.029,0.181,0.643,0.0
3791.0,0.034,0.0,0.04,0.059,0.331,0.536,0.016,0.156,0.0,0.627,0.156,0.046,0.001,0.107,0.06,0.0,0.733,0.099,0.0,0.8190000000000001,0.093,0.031,0.0,0.057,0.006999999999999999,0.146,0.026,0.181,0.64,0.0
